,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Stadium,City,Latitude,Longitude,Place,Country,Team_unicode,Unnamed: 0,max_temp,min_temp,apparent_temperature_max,apparent_temperature_min,wind_speed,weather_code,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_probability_mean
2892,2021,13/02/2022,Alaves,Valencia,2,1,H,1,0,H,,9,9,5,4,15,17,5,9,4,3,0,0,Mendizorroza,Vitoria-Gasteiz,42.84152,-2.678255,Vitoria-Gasteiz,Spain,Alaves,2892,13.8,2.8,7.7,-0.2,30.1,51,0.4,0.4,0.0,0.0,
2893,2021,13/02/2022,Levante,Betis,2,4,A,1,3,A,,12,19,4,11,13,8,5,7,1,2,1,0,Ciutat de València,Valencia,39.277452,-0.279226,el Perelló,Spain,Levante,2893,19.1,6.2,17.1,3.9,22.8,3,0.0,0.0,0.0,0.0,
2894,2021,13/02/2022,Sociedad,Granada,2,0,H,1,0,H,,18,15,8,2,13,13,6,5,0,2,0,0,Anoeta,San Sebastián,37.361316,-5.967074,41013,Spain,Sociedad,2894,20.2,9.7,17.3,9.1,17.0,51,0.4,0.4,0.0,0.0,
2895,2021,13/02/2022,Espanol,Barcelona,2,2,D,1,1,D,,10,12,4,4,14,13,3,5,5,4,1,1,RCDE Stadium,Barcelona,41.38723,2.16538,Spain,Spain,Espanol,2895,14.6,8.5,11.3,7.4,24.4,51,1.1,1.1,0.0,0.0,
2896,2021,14/02/2022,Mallorca,Ath Bilbao,3,2,H,2,0,H,,16,7,5,2,22,15,6,6,6,4,0,0,Visit Mallorca Estadi,Palma,39.501427,2.756492,s'Arenal,Spain,Mallorca,2896,15.2,11.5,12.3,9.2,27.7,61,3.0,3.0,0.0,0.0,
2897,2021,16/02/2022,Ath Madrid,Levante,0,1,A,0,0,D,,10,8,1,5,9,19,5,3,3,4,0,0,Wanda Metropolitano,Madrid,40.554117,-3.380563,Camarma de Esteruelas,Spain,Ath Madrid,2897,15.6,0.5,13.2,-2.4,8.3,3,0.0,0.0,0.0,0.0,
2898,2021,18/02/2022,Elche,Vallecano,2,1,H,0,0,D,,9,13,5,2,18,15,2,3,2,4,0,0,Martínez Valero,Elche,39.401902,-2.946516,Pedro Muñoz,Spain,Elche,2898,20.1,1.8,17.6,-1.2,16.5,3,0.0,0.0,0.0,0.0,
2899,2021,19/02/2022,Granada,Villarreal,1,4,A,0,2,A,,20,15,5,7,15,10,9,2,3,6,0,0,Nuevo Los Cármenes,Granada,37.201644,-3.565655,18182,Spain,Granada,2899,15.0,5.3,13.0,2.6,10.5,51,0.3,0.3,0.0,0.0,
2900,2021,19/02/2022,Osasuna,Ath Madrid,0,3,A,0,1,A,,14,5,4,4,12,19,4,2,1,2,0,0,El Sadar,Pamplona,42.79614,-1.632952,31006,Spain,Osasuna,2900,9.2,2.3,3.9,-0.8,25.3,51,0.4,0.4,0.0,0.0,
2901,2021,19/02/2022,Cadiz,Getafe,1,1,D,1,1,D,,9,6,2,1,17,11,7,2,3,4,0,0,Nuevo Mirandilla,Cádiz,36.52927,-6.190974,Puerto Real,Spain,Cadiz,2901,16.1,10.6,15.1,8.9,13.0,3,0.0,0.0,0.0,0.0,
2902,2021,19/02/2022,Real Madrid,Alaves,3,0,H,0,0,D,,22,7,9,2,6,11,7,1,1,1,0,0,Santiago Bernabéu,Madrid,40.450264,-3.688988,28036,Spain,Real Madrid,2902,12.7,5.6,8.2,1.0,25.0,51,0.2,0.2,0.0,0.0,
2903,2021,20/02/2022,Espanol,Sevilla,1,1,D,0,1,A,,11,7,4,2,14,14,3,7,4,5,0,1,RCDE Stadium,Barcelona,41.38723,2.16538,Spain,Spain,Espanol,2903,15.9,5.1,13.7,1.4,14.3,2,0.0,0.0,0.0,0.0,
2904,2021,20/02/2022,Valencia,Barcelona,1,4,A,0,3,A,,11,6,5,6,22,16,8,3,3,4,0,0,Mestalla,Valencia,39.469913,-0.358497,El Pla Del Real,Spain,Valencia,2904,15.4,7.0,13.1,3.4,13.8,51,0.1,0.1,0.0,0.0,
2905,2021,20/02/2022,Betis,Mallorca,2,1,H,1,0,H,,14,10,5,1,13,17,4,7,3,2,0,0,Benito Villamarín,Seville,37.253303,-5.549843,Arahal,Spain,Betis,2905,21.0,9.1,18.6,8.0,16.9,3,0.0,0.0,0.0,0.0,
2906,2021,20/02/2022,Ath Bilbao,Sociedad,4,0,H,0,0,D,,18,9,8,2,9,9,6,4,4,1,0,0,San Mamés,Bilbao,43.350125,-3.095807,Biscay,Spain,Ath Bilbao,2906,12.9,5.1,10.6,2.9,16.1,51,0.2,0.2,0.0,0.0,
2907,2021,21/02/2022,Celta,Levante,1,1,D,0,0,D,,8,13,4,3,15,16,2,5,3,5,0,0,Abanca-Balaídos,Vigo,42.212847,-8.736072,Vigo,Spain,Celta,2907,17.9,7.4,16.9,5.3,10.8,3,0.0,0.0,0.0,0.0,
2908,2021,25/02/2022,Levante,Elche,3,0,H,1,0,H,,11,8,4,3,17,8,3,3,1,2,0,1,Ciutat de València,Valencia,39.277452,-0.279226,el Perelló,Spain,Levante,2908,13.3,10.4,11.9,9.4,12.2,55,8.2,8.2,0.0,0.0,
2909,2021,26/02/2022,Mallorca,Valencia,0,1,A,0,1,A,,23,8,3,4,14,21,14,1,4,6,0,1,Visit Mallorca Estadi,Palma,39.501427,2.756492,s'Arenal,Spain,Mallorca,2909,16.0,9.6,11.8,5.2,27.0,3,0.0,0.0,0.0,0.0,
2910,2021,26/02/2022,Getafe,Alaves,2,2,D,0,1,A,,12,7,3,3,7,24,6,1,2,4,1,0,Coliseum Alfonso Pérez,Getafe,43.449879,-3.825267,Santander,Spain,Getafe,2910,16.2,6.3,15.3,1.2,23.0,3,0.0,0.0,0.0,0.0,
2911,2021,26/02/2022,Vallecano,Real Madrid,0,1,A,0,0,D,,19,13,5,6,20,5,5,9,5,3,0,0,Vallecas,Madrid,41.369913,1.39185,Mas d'en Parès,Spain,Vallecano,2911,8.9,5.3,7.3,3.5,11.3,51,1.1,1.1,0.0,0.0,
2912,2021,26/02/2022,Ath Madrid,Celta,2,0,H,1,0,H,,13,16,6,2,10,7,5,9,4,3,0,0,Wanda Metropolitano,Madrid,40.554117,-3.380563,Camarma de Esteruelas,Spain,Ath Madrid,2912,9.6,6.2,7.9,3.0,20.0,53,1.4,1.4,0.0,0.0,
2913,2021,27/02/2022,Villarreal,Espanol,5,1,H,3,0,H,,19,7,11,2,11,12,10,3,2,1,0,0,Estadio de la Cerámica,Villarreal,39.934938,-0.098247,Vila-real,Spain,Villarreal,2913,15.6,8.2,13.3,6.0,12.9,51,0.1,0.1,0.0,0.0,
2914,2021,27/02/2022,Sevilla,Betis,2,1,H,2,0,H,,12,10,3,2,13,16,4,4,6,3,0,0,Ramón Sánchez Pizjuán,Seville,37.410508,-5.986583,41009,Spain,Sevilla,2914,20.8,11.6,19.4,11.2,9.0,51,0.4,0.4,0.0,0.0,
2915,2021,27/02/2022,Sociedad,Osasuna,1,0,H,0,0,D,,11,11,5,1,10,9,6,5,0,4,0,0,Anoeta,San Sebastián,37.361316,-5.967074,41013,Spain,Sociedad,2915,20.5,11.1,19.3,10.8,12.9,51,0.6,0.6,0.0,0.0,
2916,2021,27/02/2022,Barcelona,Ath Bilbao,4,0,H,1,0,H,,17,6,7,3,8,10,5,0,2,1,0,0,Camp Nou,Barcelona,41.573025,2.52583,Caldes d'Estrac,Spain,Barcelona,2916,13.6,6.6,10.8,4.4,14.9,3,0.0,0.0,0.0,0.0,
2917,2021,28/02/2022,Granada,Cadiz,0,0,D,0,0,D,,6,12,1,4,12,17,0,4,3,3,1,0,Nuevo Los Cármenes,Granada,37.201644,-3.565655,18182,Spain,Granada,2917,16.1,6.3,13.6,4.3,14.6,51,0.5,0.5,0.0,0.0,
2918,2021,02/03/2022,Mallorca,Sociedad,0,2,A,0,1,A,,13,13,1,3,12,9,3,4,0,2,0,0,Visit Mallorca Estadi,Palma,39.501427,2.756492,s'Arenal,Spain,Mallorca,2918,15.3,9.9,12.7,8.2,17.9,3,0.0,0.0,0.0,0.0,
2919,2021,04/03/2022,Alaves,Sevilla,0,0,D,0,0,D,,14,13,2,4,16,8,5,5,3,1,0,0,Mendizorroza,Vitoria-Gasteiz,42.84152,-2.678255,Vitoria-Gasteiz,Spain,Alaves,2919,7.4,3.6,3.1,0.8,21.4,53,4.4,4.4,0.0,0.0,
2920,2021,05/03/2022,Osasuna,Villarreal,1,0,H,0,0,D,,12,10,3,1,12,6,6,8,1,0,0,0,El Sadar,Pamplona,42.79614,-1.632952,31006,Spain,Osasuna,2920,9.4,3.9,4.3,0.7,22.9,51,0.2,0.2,0.0,0.0,
2921,2021,05/03/2022,Espanol,Getafe,2,0,H,2,0,H,,4,12,1,3,17,15,1,5,6,5,0,0,RCDE Stadium,Barcelona,41.38723,2.16538,Spain,Spain,Espanol,2921,15.5,9.2,11.7,5.9,17.4,3,0.0,0.0,0.0,0.0,
2922,2021,05/03/2022,Valencia,Granada,3,1,H,0,0,D,,12,7,4,0,14,13,3,6,3,3,0,0,Mestalla,Valencia,39.469913,-0.358497,El Pla Del Real,Spain,Valencia,2922,14.9,7.6,12.6,5.3,15.9,3,0.0,0.0,0.0,0.0,
2923,2021,05/03/2022,Real Madrid,Sociedad,4,1,H,2,1,H,,18,1,8,1,12,14,7,1,0,2,0,0,Santiago Bernabéu,Madrid,40.450264,-3.688988,28036,Spain,Real Madrid,2923,10.7,-0.2,7.7,-3.4,12.2,3,0.0,0.0,0.0,0.0,
2924,2021,06/03/2022,Cadiz,Vallecano,2,0,H,0,0,D,,13,14,7,3,23,15,5,6,5,3,0,0,Nuevo Mirandilla,Cádiz,36.52927,-6.190974,Puerto Real,Spain,Cadiz,2924,17.9,6.8,16.8,4.7,13.4,3,0.0,0.0,0.0,0.0,
2925,2021,06/03/2022,Elche,Barcelona,1,2,A,1,0,H,,13,20,3,9,10,8,5,6,2,6,1,0,Martínez Valero,Elche,39.401902,-2.946516,Pedro Muñoz,Spain,Elche,2925,11.5,4.6,8.0,1.4,16.3,51,0.1,0.1,0.0,0.0,
2926,2021,06/03/2022,Celta,Mallorca,4,3,H,2,1,H,,16,12,8,3,17,9,4,5,5,4,1,0,Abanca-Balaídos,Vigo,42.212847,-8.736072,Vigo,Spain,Celta,2926,13.8,2.7,10.6,-0.8,16.6,3,0.0,0.0,0.0,0.0,
2927,2021,06/03/2022,Betis,Ath Madrid,1,3,A,1,1,D,,18,8,6,6,16,10,10,3,5,3,0,0,Benito Villamarín,Seville,37.253303,-5.549843,Arahal,Spain,Betis,2927,18.7,5.1,16.3,2.9,11.5,3,0.0,0.0,0.0,0.0,
2928,2021,07/03/2022,Ath Bilbao,Levante,3,1,H,0,0,D,,17,5,9,2,6,14,4,3,1,2,0,0,San Mamés,Bilbao,43.350125,-3.095807,Biscay,Spain,Ath Bilbao,2928,11.6,4.1,9.0,1.8,15.9,51,0.2,0.2,0.0,0.0,
2929,2021,11/03/2022,Ath Madrid,Cadiz,2,1,H,1,1,D,,6,14,5,3,23,14,0,4,4,1,1,0,Wanda Metropolitano,Madrid,40.554117,-3.380563,Camarma de Esteruelas,Spain,Ath Madrid,2929,13.4,6.8,10.2,4.4,19.7,61,6.9,6.9,0.0,0.0,
2930,2021,12/03/2022,Levante,Espanol,1,1,D,0,0,D,,14,6,3,1,17,10,8,2,4,4,0,0,Ciutat de València,Valencia,39.277452,-0.279226,el Perelló,Spain,Levante,2930,19.2,10.7,15.3,7.5,24.1,53,2.0,2.0,0.0,0.0,
2931,2021,12/03/2022,Granada,Elche,0,1,A,0,1,A,,15,13,4,2,15,16,3,3,3,6,0,0,Nuevo Los Cármenes,Granada,37.201644,-3.565655,18182,Spain,Granada,2931,15.4,2.9,12.3,0.5,12.4,51,0.4,0.4,0.0,0.0,
2932,2021,12/03/2022,Villarreal,Celta,1,0,H,0,0,D,,10,12,3,2,12,14,5,6,1,1,0,0,Estadio de la Cerámica,Villarreal,39.934938,-0.098247,Vila-real,Spain,Villarreal,2932,19.0,9.2,18.1,6.9,18.4,61,4.5,4.5,0.0,0.0,
2933,2021,12/03/2022,Getafe,Valencia,0,0,D,0,0,D,,16,6,6,0,18,21,5,3,6,5,0,0,Coliseum Alfonso Pérez,Getafe,43.449879,-3.825267,Santander,Spain,Getafe,2933,17.0,8.0,14.4,5.7,25.0,53,1.1,1.1,0.0,0.0,
2934,2021,13/03/2022,Vallecano,Sevilla,1,1,D,0,0,D,,10,3,2,2,16,15,5,6,0,1,0,0,Vallecas,Madrid,41.369913,1.39185,Mas d'en Parès,Spain,Vallecano,2934,13.7,5.5,9.4,3.4,20.2,53,1.2,1.2,0.0,0.0,
2935,2021,13/03/2022,Betis,Ath Bilbao,1,0,H,1,0,H,,8,11,5,2,17,12,5,6,4,5,1,0,Benito Villamarín,Seville,37.253303,-5.549843,Arahal,Spain,Betis,2935,19.1,11.7,18.5,10.7,13.2,61,4.8,4.8,0.0,0.0,
2936,2021,13/03/2022,Sociedad,Alaves,1,0,H,0,0,D,,15,13,6,4,15,12,6,4,1,1,0,0,Anoeta,San Sebastián,37.361316,-5.967074,41013,Spain,Sociedad,2936,18.3,11.5,17.7,11.0,12.7,63,5.3,5.3,0.0,0.0,
2937,2021,13/03/2022,Barcelona,Osasuna,4,0,H,3,0,H,,24,4,9,3,7,4,5,1,0,4,0,0,Camp Nou,Barcelona,41.573025,2.52583,Caldes d'Estrac,Spain,Barcelona,2937,15.3,8.8,14.3,6.4,17.4,53,1.1,1.1,0.0,0.0,
2938,2021,14/03/2022,Mallorca,Real Madrid,0,3,A,0,0,D,,14,11,3,5,13,15,1,6,3,3,0,0,Visit Mallorca Estadi,Palma,39.501427,2.756492,s'Arenal,Spain,Mallorca,2938,19.2,11.7,15.4,10.1,32.8,3,0.0,0.0,0.0,0.0,
2939,2021,18/03/2022,Ath Bilbao,Getafe,1,1,D,1,1,D,,22,7,11,2,15,13,8,2,4,5,0,2,San Mamés,Bilbao,43.350125,-3.095807,Biscay,Spain,Ath Bilbao,2939,10.8,8.2,9.1,6.2,17.0,51,1.0,1.0,0.0,0.0,
2940,2021,19/03/2022,Alaves,Granada,2,3,A,0,0,D,,11,12,6,3,12,10,6,2,4,6,0,1,Mendizorroza,Vitoria-Gasteiz,42.84152,-2.678255,Vitoria-Gasteiz,Spain,Alaves,2940,14.3,3.5,10.8,0.4,21.1,3,0.0,0.0,0.0,0.0,
2941,2021,19/03/2022,Elche,Valencia,0,1,A,0,0,D,,8,8,2,3,19,14,4,2,3,3,1,0,Martínez Valero,Elche,39.401902,-2.946516,Pedro Muñoz,Spain,Elche,2941,13.5,4.9,9.2,1.8,22.6,51,0.1,0.1,0.0,0.0,
2942,2021,19/03/2022,Osasuna,Levante,3,1,H,1,0,H,,20,13,7,4,9,17,6,1,0,1,0,0,El Sadar,Pamplona,42.79614,-1.632952,31006,Spain,Osasuna,2942,14.2,4.9,11.0,2.1,18.5,3,0.0,0.0,0.0,0.0,
2943,2021,19/03/2022,Vallecano,Ath Madrid,0,1,A,0,0,D,,15,11,3,3,15,12,3,6,0,0,0,1,Vallecas,Madrid,41.369913,1.39185,Mas d'en Parès,Spain,Vallecano,2943,12.3,7.8,8.2,4.2,32.4,51,0.2,0.2,0.0,0.0,
2944,2021,20/03/2022,Espanol,Mallorca,1,0,H,1,0,H,,12,9,3,3,14,12,6,6,3,3,0,0,RCDE Stadium,Barcelona,41.38723,2.16538,Spain,Spain,Espanol,2944,14.5,10.0,13.2,8.2,22.4,51,1.3,1.3,0.0,0.0,
2945,2021,20/03/2022,Cadiz,Villarreal,1,0,H,0,0,D,,16,3,7,1,11,11,6,3,3,2,0,0,Nuevo Mirandilla,Cádiz,36.52927,-6.190974,Puerto Real,Spain,Cadiz,2945,18.2,13.3,13.6,8.4,41.2,63,9.3,9.3,0.0,0.0,
2946,2021,20/03/2022,Celta,Betis,0,0,D,0,0,D,,9,7,3,1,12,12,2,2,1,2,0,0,Abanca-Balaídos,Vigo,42.212847,-8.736072,Vigo,Spain,Celta,2946,19.3,8.6,18.6,6.6,11.5,51,0.2,0.2,0.0,0.0,
2947,2021,20/03/2022,Sevilla,Sociedad,0,0,D,0,0,D,,10,13,0,2,12,13,7,3,0,3,0,0,Ramón Sánchez Pizjuán,Seville,37.410508,-5.986583,41009,Spain,Sevilla,2947,22.2,12.7,20.6,9.6,22.6,63,13.5,13.5,0.0,0.0,
2948,2021,20/03/2022,Real Madrid,Barcelona,0,4,A,0,2,A,,14,18,4,10,9,12,4,3,4,4,0,0,Santiago Bernabéu,Madrid,40.450264,-3.688988,28036,Spain,Real Madrid,2948,13.8,5.8,9.5,3.2,22.2,51,0.7,0.7,0.0,0.0,
2949,2021,02/04/2022,Getafe,Mallorca,1,0,H,0,0,D,,16,7,3,1,15,22,5,1,5,6,0,1,Coliseum Alfonso Pérez,Getafe,43.449879,-3.825267,Santander,Spain,Getafe,2949,9.9,6.3,7.0,2.7,20.0,73,6.7,6.1,0.0,0.42,
2950,2021,02/04/2022,Levante,Villarreal,2,0,H,0,0,D,,13,13,4,2,16,13,1,8,4,2,0,0,Ciutat de València,Valencia,39.277452,-0.279226,el Perelló,Spain,Levante,2950,16.1,5.6,13.2,0.6,20.1,2,0.0,0.0,0.0,0.0,
2951,2021,02/04/2022,Celta,Real Madrid,1,2,A,0,1,A,,10,12,4,6,16,12,9,3,3,0,0,0,Abanca-Balaídos,Vigo,42.212847,-8.736072,Vigo,Spain,Celta,2951,14.9,2.5,12.7,-0.8,13.8,0,0.0,0.0,0.0,0.0,
2952,2021,02/04/2022,Ath Madrid,Alaves,4,1,H,1,0,H,,14,7,8,1,10,13,8,2,1,0,0,0,Wanda Metropolitano,Madrid,40.554117,-3.380563,Camarma de Esteruelas,Spain,Ath Madrid,2952,10.1,-0.1,6.5,-4.4,17.7,2,0.0,0.0,0.0,0.0,
2953,2021,03/04/2022,Ath Bilbao,Elche,2,1,H,1,0,H,,16,6,6,2,14,16,7,4,2,4,0,0,San Mamés,Bilbao,43.350125,-3.095807,Biscay,Spain,Ath Bilbao,2953,7.5,2.2,4.0,-0.6,15.8,73,6.3,5.9,0.0,0.28,
2954,2021,03/04/2022,Betis,Osasuna,4,1,H,2,0,H,,24,10,8,3,11,5,11,7,1,3,0,0,Benito Villamarín,Seville,37.253303,-5.549843,Arahal,Spain,Betis,2954,16.6,7.2,13.0,1.5,21.3,3,0.0,0.0,0.0,0.0,
2955,2021,03/04/2022,Granada,Vallecano,2,2,D,0,2,A,,17,10,9,4,14,14,5,4,4,5,0,1,Nuevo Los Cármenes,Granada,37.201644,-3.565655,18182,Spain,Granada,2955,13.4,1.1,11.7,-3.1,10.9,51,0.4,0.4,0.0,0.0,
2956,2021,03/04/2022,Valencia,Cadiz,0,0,D,0,0,D,,5,4,1,3,11,18,4,3,3,6,0,1,Mestalla,Valencia,39.469913,-0.358497,El Pla Del Real,Spain,Valencia,2956,12.5,2.7,10.1,-1.4,17.3,51,0.1,0.1,0.0,0.0,
2957,2021,03/04/2022,Barcelona,Sevilla,1,0,H,0,0,D,,19,8,6,3,12,8,9,2,3,3,0,0,Camp Nou,Barcelona,41.573025,2.52583,Caldes d'Estrac,Spain,Barcelona,2957,7.6,4.7,4.7,2.2,13.6,73,2.8,2.5,0.0,0.21,
2958,2021,04/04/2022,Sociedad,Espanol,1,0,H,0,0,D,,17,8,6,2,17,13,6,0,2,4,0,0,Anoeta,San Sebastián,37.361316,-5.967074,41013,Spain,Sociedad,2958,17.5,10.1,13.6,5.5,24.5,53,1.3,1.3,0.0,0.0,
2959,2021,08/04/2022,Sevilla,Granada,4,2,H,1,1,D,,16,15,8,5,7,7,14,3,2,2,0,0,Ramón Sánchez Pizjuán,Seville,37.410508,-5.986583,41009,Spain,Sevilla,2959,22.0,9.4,21.4,7.4,15.0,3,0.0,0.0,0.0,0.0,
2960,2021,09/04/2022,Cadiz,Betis,1,2,A,0,0,D,,10,10,4,3,18,10,8,4,1,2,0,0,Nuevo Mirandilla,Cádiz,36.52927,-6.190974,Puerto Real,Spain,Cadiz,2960,19.8,10.2,21.0,9.0,13.7,3,0.0,0.0,0.0,0.0,
2961,2021,09/04/2022,Mallorca,Ath Madrid,1,0,H,0,0,D,,10,9,3,1,14,11,1,6,1,4,0,0,Visit Mallorca Estadi,Palma,39.501427,2.756492,s'Arenal,Spain,Mallorca,2961,20.7,11.9,19.3,10.2,24.6,3,0.0,0.0,0.0,0.0,
2962,2021,09/04/2022,Villarreal,Ath Bilbao,1,1,D,0,1,A,,11,12,5,6,17,15,7,2,2,3,0,0,Estadio de la Cerámica,Villarreal,39.934938,-0.098247,Vila-real,Spain,Villarreal,2962,21.2,11.6,19.8,10.4,20.8,3,0.0,0.0,0.0,0.0,
2963,2021,09/04/2022,Real Madrid,Getafe,2,0,H,1,0,H,,26,8,8,0,13,11,10,2,2,2,0,0,Santiago Bernabéu,Madrid,40.450264,-3.688988,28036,Spain,Real Madrid,2963,16.6,8.4,15.1,5.6,16.2,51,0.5,0.5,0.0,0.0,
2964,2021,10/04/2022,Osasuna,Alaves,1,0,H,0,0,D,,15,8,4,2,12,6,7,3,3,1,0,0,El Sadar,Pamplona,42.79614,-1.632952,31006,Spain,Osasuna,2964,20.3,1.2,17.1,-1.6,23.1,3,0.0,0.0,0.0,0.0,
2965,2021,10/04/2022,Espanol,Celta,1,0,H,0,0,D,,11,10,2,5,12,21,2,3,4,1,0,0,RCDE Stadium,Barcelona,41.38723,2.16538,Spain,Spain,Espanol,2965,15.9,9.0,13.9,8.1,15.0,3,0.0,0.0,0.0,0.0,
2966,2021,10/04/2022,Elche,Sociedad,1,2,A,1,2,A,,10,17,1,6,15,12,8,9,3,3,0,0,Martínez Valero,Elche,39.401902,-2.946516,Pedro Muñoz,Spain,Elche,2966,22.9,8.4,21.1,6.0,23.3,51,0.1,0.1,0.0,0.0,
2967,2021,10/04/2022,Levante,Barcelona,2,3,A,0,0,D,,11,14,6,7,8,7,4,3,1,1,0,0,Ciutat de València,Valencia,39.277452,-0.279226,el Perelló,Spain,Levante,2967,17.0,11.8,15.6,11.0,16.6,3,0.0,0.0,0.0,0.0,
2968,2021,11/04/2022,Vallecano,Valencia,1,1,D,0,0,D,,11,6,4,2,13,17,5,4,3,4,0,0,Vallecas,Madrid,41.369913,1.39185,Mas d'en Parès,Spain,Vallecano,2968,17.5,8.0,16.0,5.5,24.9,3,0.0,0.0,0.0,0.0,
2969,2021,15/04/2022,Sociedad,Betis,0,0,D,0,0,D,,9,9,2,2,17,7,8,1,4,4,1,0,Anoeta,San Sebastián,37.361316,-5.967074,41013,Spain,Sociedad,2969,26.8,11.9,27.0,11.2,15.5,1,0.0,0.0,0.0,0.0,
2970,2021,16/04/2022,Elche,Mallorca,3,0,H,1,0,H,,6,13,2,2,17,13,2,1,2,3,0,0,Martínez Valero,Elche,39.401902,-2.946516,Pedro Muñoz,Spain,Elche,2970,25.0,9.0,22.5,8.1,17.7,2,0.0,0.0,0.0,0.0,
2971,2021,16/04/2022,Alaves,Vallecano,1,0,H,0,0,D,,11,20,5,3,10,9,2,12,2,3,0,1,Mendizorroza,Vitoria-Gasteiz,42.84152,-2.678255,Vitoria-Gasteiz,Spain,Alaves,2971,18.7,7.3,17.8,6.1,17.7,3,0.0,0.0,0.0,0.0,
2972,2021,16/04/2022,Valencia,Osasuna,1,2,A,0,0,D,,11,9,4,3,11,22,9,5,1,2,0,0,Mestalla,Valencia,39.469913,-0.358497,El Pla Del Real,Spain,Valencia,2972,23.8,11.9,25.7,10.3,16.8,2,0.0,0.0,0.0,0.0,
2973,2021,16/04/2022,Getafe,Villarreal,1,2,A,0,2,A,,12,11,5,6,17,6,6,6,2,0,0,0,Coliseum Alfonso Pérez,Getafe,43.449879,-3.825267,Santander,Spain,Getafe,2973,18.0,10.3,19.3,9.7,12.0,3,0.0,0.0,0.0,0.0,
2974,2021,17/04/2022,Granada,Levante,1,4,A,0,1,A,,16,17,4,8,10,9,13,2,5,2,1,0,Nuevo Los Cármenes,Granada,37.201644,-3.565655,18182,Spain,Granada,2974,24.7,9.8,24.2,7.4,9.4,3,0.0,0.0,0.0,0.0,
2975,2021,17/04/2022,Ath Madrid,Espanol,2,1,H,0,0,D,,10,11,3,5,18,12,6,3,5,5,1,0,Wanda Metropolitano,Madrid,40.554117,-3.380563,Camarma de Esteruelas,Spain,Ath Madrid,2975,25.3,8.3,24.8,6.1,14.6,3,0.0,0.0,0.0,0.0,
2976,2021,17/04/2022,Ath Bilbao,Celta,0,2,A,0,2,A,,10,6,2,4,13,15,5,4,2,2,0,0,San Mamés,Bilbao,43.350125,-3.095807,Biscay,Spain,Ath Bilbao,2976,16.4,8.8,16.3,7.1,19.9,3,0.0,0.0,0.0,0.0,
2977,2021,17/04/2022,Sevilla,Real Madrid,2,3,A,2,0,H,,7,15,2,6,11,9,0,3,3,4,0,0,Ramón Sánchez Pizjuán,Seville,37.410508,-5.986583,41009,Spain,Sevilla,2977,29.8,14.0,31.4,13.1,16.9,3,0.0,0.0,0.0,0.0,
2978,2021,18/04/2022,Barcelona,Cadiz,0,1,A,0,0,D,,18,6,6,4,16,9,8,1,4,1,0,0,Camp Nou,Barcelona,41.573025,2.52583,Caldes d'Estrac,Spain,Barcelona,2978,17.4,12.2,17.3,10.5,13.5,3,0.0,0.0,0.0,0.0,
2979,2021,19/04/2022,Mallorca,Alaves,2,1,H,2,0,H,,5,12,3,4,25,15,0,6,2,6,0,0,Visit Mallorca Estadi,Palma,39.501427,2.756492,s'Arenal,Spain,Mallorca,2979,23.1,12.0,22.1,9.9,15.3,3,0.0,0.0,0.0,0.0,
2980,2021,19/04/2022,Betis,Elche,0,1,A,0,0,D,,18,9,3,1,9,14,2,3,2,3,1,0,Benito Villamarín,Seville,37.253303,-5.549843,Arahal,Spain,Betis,2980,21.2,11.2,18.0,9.3,23.1,51,0.1,0.1,0.0,0.0,
2981,2021,19/04/2022,Villarreal,Valencia,2,0,H,2,0,H,,12,5,5,1,14,12,3,2,2,3,0,0,Estadio de la Cerámica,Villarreal,39.934938,-0.098247,Vila-real,Spain,Villarreal,2981,19.1,11.5,18.3,10.7,14.1,63,12.4,12.4,0.0,0.0,
2982,2021,20/04/2022,Ath Madrid,Granada,0,0,D,0,0,D,,22,7,1,2,9,12,11,1,4,5,0,0,Wanda Metropolitano,Madrid,40.554117,-3.380563,Camarma de Esteruelas,Spain,Ath Madrid,2982,13.3,4.4,7.9,-0.3,29.0,71,17.2,17.1,0.0,0.07,
2983,2021,20/04/2022,Celta,Getafe,0,2,A,0,1,A,,9,6,2,3,13,13,2,1,2,5,0,0,Abanca-Balaídos,Vigo,42.212847,-8.736072,Vigo,Spain,Celta,2983,15.8,7.2,12.9,4.7,22.7,51,0.1,0.1,0.0,0.0,
2984,2021,20/04/2022,Osasuna,Real Madrid,1,3,A,1,2,A,,12,23,3,11,13,7,3,4,1,3,0,0,El Sadar,Pamplona,42.79614,-1.632952,31006,Spain,Osasuna,2984,10.7,6.9,5.4,2.6,32.0,53,4.4,4.4,0.0,0.0,
2985,2021,21/04/2022,Espanol,Vallecano,0,1,A,0,1,A,,6,13,2,2,14,18,3,10,4,4,0,0,RCDE Stadium,Barcelona,41.38723,2.16538,Spain,Spain,Espanol,2985,16.5,10.6,16.4,7.8,32.9,63,17.4,17.4,0.0,0.0,
2986,2021,21/04/2022,Levante,Sevilla,2,3,A,1,2,A,,15,13,6,6,9,12,10,4,1,5,0,0,Ciutat de València,Valencia,39.277452,-0.279226,el Perelló,Spain,Levante,2986,20.2,9.6,19.8,6.6,15.9,3,0.0,0.0,0.0,0.0,
